rubric_id,rubric_url,category_id,category_url
statCom_libro1_rubrica1,https://statutiascoli.it/statuti.html?id=1_1_2,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro1_rubrica2,https://statutiascoli.it/statuti.html?id=1_1_3,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro1_rubrica2,https://statutiascoli.it/statuti.html?id=1_1_3,donne,https://statutiascoli.it/categorie.html?id=donne
statCom_libro1_rubrica4,https://statutiascoli.it/statuti.html?id=1_1_5,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro1_rubrica4,https://statutiascoli.it/statuti.html?id=1_1_5,donne,https://statutiascoli.it/categorie.html?id=donne
statCom_libro1_rubrica5,https://statutiascoli.it/statuti.html?id=1_1_6,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro1_rubrica5,https://statutiascoli.it/statuti.html?id=1_1_6,donne,https://statutiascoli.it/categorie.html?id=donne
statCom_libro1_rubrica6,https://statutiascoli.it/statuti.html?id=1_1_7,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro1_rubrica6,https://statutiascoli.it/statuti.html?id=1_1_7,donne,https://statutiascoli.it/categorie.html?id=donne
statCom_libro1_rubrica8,https://statutiascoli.it/statuti.html?id=1_1_9,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro1_rubrica8,https://statutiascoli.it/statuti.html?id=1_1_9,donne,https://statutiascoli.it/categorie.html?id=donne
statCom_libro1_rubrica10,https://statutiascoli.it/statuti.html?id=1_1_11,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro1_rubrica11,https://statutiascoli.it/statuti.html?id=1_1_12,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro1_rubrica12,https://statutiascoli.it/statuti.html?id=1_1_13,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro1_rubrica14,https://statutiascoli.it/statuti.html?id=1_1_15,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro1_rubrica14,https://statutiascoli.it/statuti.html?id=1_1_15,donne,https://statutiascoli.it/categorie.html?id=donne
statCom_libro2_rubrica19,https://statutiascoli.it/statuti.html?id=1_2_20,castelli,https://statutiascoli.it/categorie.html?id=castelli
statCom_libro2_rubrica30,https://statutiascoli.it/statuti.html?id=1_2_31,clero,https://statutiascoli.it/categorie.html?id=clero
statCom_libro2_rubrica34,https://statutiascoli.it/statuti.html?id=1_2_35,donne,https://statutiascoli.it/categorie.html?id=donne
statCom_libro2_rubrica35,https://statutiascoli.it/statuti.html?id=1_2_36,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro2_rubrica40,https://statutiascoli.it/statuti.html?id=1_2_41,feste,https://statutiascoli.it/categorie.html?id=feste
statCom_libro2_rubrica44,https://statutiascoli.it/statuti.html?id=1_2_45,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro2_rubrica50,https://statutiascoli.it/statuti.html?id=1_2_51,donne,https://statutiascoli.it/categorie.html?id=donne
statCom_libro2_rubrica51,https://statutiascoli.it/statuti.html?id=1_2_52,donne,https://statutiascoli.it/categorie.html?id=donne
statCom_libro2_rubrica64,https://statutiascoli.it/statuti.html?id=1_2_65,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
statCom_libro2_rubrica66,https://statutiascoli.it/statuti.html?id=1_2_67,donne,https://statutiascoli.it/categorie.html?id=donne
statCom_libro2_rubrica70,https://statutiascoli.it/statuti.html?id=1_2_71,famiglia,https://statutiascoli.it/categorie.html?id=famiglia
